,category,accession,file_index
2601,plant,NW_009341595.1,1
2602,plant,NW_009341596.1,1
2603,plant,NW_009341597.1,1
2604,plant,NW_009341598.1,1
2605,plant,NW_009341599.1,1
2606,plant,NW_009341600.1,1
2607,plant,NW_009341601.1,1
2608,plant,NW_009341602.1,1
2609,plant,NW_009341603.1,1
2610,plant,NW_009341604.1,1
2611,plant,NW_009341605.1,1
2612,plant,NW_009341606.1,1
2613,plant,NW_009341607.1,1
2614,plant,NW_009341608.1,1
2615,plant,NW_009341609.1,1
2616,plant,NW_009341610.1,1
2617,plant,NW_009341611.1,1
2618,plant,NW_009341612.1,1
2619,plant,NW_009341613.1,1
2620,plant,NW_009341614.1,1
2621,plant,NW_009341615.1,1
2622,plant,NW_009341616.1,1
2623,plant,NW_009341617.1,1
2624,plant,NW_009341618.1,1
2625,plant,NW_009341619.1,1
2626,plant,NW_009341621.1,1
2627,plant,NW_009341622.1,1
2628,plant,NW_009341623.1,1
2629,plant,NW_009341624.1,1
2630,plant,NW_009341625.1,1
2631,plant,NW_009341627.1,1
2632,plant,NW_009341628.1,1
2633,plant,NW_009341629.1,1
2634,plant,NW_009341630.1,1
2635,plant,NW_009341631.1,1
2636,plant,NW_009341632.1,1
2637,plant,NW_009341633.1,1
2638,plant,NW_009341634.1,1
2639,plant,NW_009341635.1,1
2640,plant,NW_009341636.1,1
2641,plant,NW_009341638.1,1
2642,plant,NW_009341639.1,1
2643,plant,NW_009341640.1,1
2644,plant,NW_009341641.1,1
2645,plant,NW_009341642.1,1
2646,plant,NW_009341643.1,1
2647,plant,NW_009341644.1,1
2648,plant,NW_009341645.1,1
2649,plant,NW_009341646.1,1
2650,plant,NW_009341647.1,1
2651,plant,NW_009341648.1,1
2652,plant,NW_009341649.1,1
2653,plant,NW_009341650.1,1
2654,plant,NW_009341651.1,1
2655,plant,NW_009341652.1,1
2656,plant,NW_009341653.1,1
2657,plant,NW_009341654.1,1
2658,plant,NW_009341655.1,1
2659,plant,NW_009341657.1,1
2660,plant,NW_009341658.1,1
2661,plant,NW_009341659.1,1
2662,plant,NW_009341660.1,1
2663,plant,NW_009341661.1,1
2664,plant,NW_009341663.1,1
2665,plant,NW_009341664.1,1
2666,plant,NW_009341665.1,1
2667,plant,NW_009341666.1,1
2668,plant,NW_009341667.1,1
2669,plant,NW_009341668.1,1
2670,plant,NW_009341669.1,1
2671,plant,NW_009341670.1,1
2672,plant,NW_009341671.1,1
2673,plant,NW_009341672.1,1
2674,plant,NW_009341673.1,1
2675,plant,NW_009341674.1,1
2676,plant,NW_009341675.1,1
2677,plant,NW_009341676.1,1
2678,plant,NW_009341677.1,1
2679,plant,NW_009341678.1,1
2680,plant,NW_009341679.1,1
2681,plant,NW_009341680.1,1
2682,plant,NW_009341682.1,1
2683,plant,NW_009341683.1,1
2684,plant,NW_009341684.1,1
2685,plant,NW_009341685.1,1
2686,plant,NW_009341686.1,1
2687,plant,NW_009341687.1,1
2688,plant,NW_009341688.1,1
2689,plant,NW_009341689.1,1
2690,plant,NW_009341690.1,1
2691,plant,NW_009341691.1,1
2692,plant,NW_009341693.1,1
2693,plant,NW_009341694.1,1
2694,plant,NW_009341695.1,1
2695,plant,NW_009341696.1,1
2696,plant,NW_009341697.1,1
2697,plant,NW_009341698.1,1
2698,plant,NW_009341699.1,1
2699,plant,NW_009341700.1,1
2700,plant,NW_009341701.1,1
2701,plant,NW_009341702.1,1
2702,plant,NW_009341703.1,1
2703,plant,NW_009341705.1,1
2704,plant,NW_009341706.1,1
2705,plant,NW_009341707.1,1
2706,plant,NW_009341708.1,1
2707,plant,NW_009341709.1,1
2708,plant,NW_009341710.1,1
2709,plant,NW_009341711.1,1
2710,plant,NW_009341712.1,1
2711,plant,NW_009341713.1,1
2712,plant,NW_009341714.1,1
2713,plant,NW_009341716.1,1
2714,plant,NW_009341717.1,1
2715,plant,NW_009341718.1,1
2716,plant,NW_009341719.1,1
2717,plant,NW_009341720.1,1
2718,plant,NW_009341721.1,1
2719,plant,NW_009341722.1,1
2720,plant,NW_009341723.1,1
2721,plant,NW_009341724.1,1
2722,plant,NW_009341725.1,1
2723,plant,NW_009341726.1,1
2724,plant,NW_009341727.1,1
2725,plant,NW_009341728.1,1
2726,plant,NW_009341729.1,1
2727,plant,NW_009341730.1,1
2728,plant,NW_009341731.1,1
2729,plant,NW_009341732.1,1
2730,plant,NW_009341733.1,1
2731,plant,NW_009341734.1,1
2732,plant,NW_009341735.1,1
2733,plant,NW_009341736.1,1
2734,plant,NW_009341737.1,1
2735,plant,NW_009341738.1,1
2736,plant,NW_009341739.1,1
2737,plant,NW_009341740.1,1
2738,plant,NW_009341741.1,1
2739,plant,NW_009341742.1,1
2740,plant,NW_009341743.1,1
2741,plant,NW_009341744.1,1
2742,plant,NW_009341745.1,1
2743,plant,NW_009341746.1,1
2744,plant,NW_009341747.1,1
2745,plant,NW_009341748.1,1
2746,plant,NW_009341749.1,1
2747,plant,NW_009341750.1,1
2748,plant,NW_009341751.1,1
2749,plant,NW_009341752.1,1
2750,plant,NW_009341753.1,1
2751,plant,NW_009341754.1,1
2752,plant,NW_009341756.1,1
2753,plant,NW_009341757.1,1
2754,plant,NW_009341758.1,1
2755,plant,NW_009341760.1,1
2756,plant,NW_009341762.1,1
2757,plant,NW_009341763.1,1
2758,plant,NW_009341764.1,1
2759,plant,NW_009341765.1,1
2760,plant,NW_009341766.1,1
2761,plant,NW_009341767.1,1
2762,plant,NW_009341768.1,1
2763,plant,NW_009341769.1,1
2764,plant,NW_009341770.1,1
2765,plant,NW_009341771.1,1
2766,plant,NW_009341772.1,1
2767,plant,NW_009341773.1,1
2768,plant,NW_009341774.1,1
2769,plant,NW_009341775.1,1
2770,plant,NW_009341777.1,1
2771,plant,NW_009341778.1,1
2772,plant,NW_009341779.1,1
2773,plant,NW_009341780.1,1
2774,plant,NW_009341782.1,1
2775,plant,NW_009341783.1,1
2776,plant,NW_009341784.1,1
2777,plant,NW_009341785.1,1
2778,plant,NW_009341786.1,1
2779,plant,NW_009341787.1,1
2780,plant,NW_009341788.1,1
2781,plant,NW_009341789.1,1
2782,plant,NW_009341790.1,1
2783,plant,NW_009341791.1,1
2784,plant,NW_009341792.1,1
2785,plant,NW_009341793.1,1
2786,plant,NW_009341794.1,1
2787,plant,NW_009341795.1,1
2788,plant,NW_009341796.1,1
2789,plant,NW_009341797.1,1
2790,plant,NW_009341798.1,1
2791,plant,NW_009341799.1,1
2792,plant,NW_009341800.1,1
2793,plant,NW_009341801.1,1
2794,plant,NW_009341802.1,1
2795,plant,NW_009341803.1,1
2796,plant,NW_009341805.1,1
2797,plant,NW_009341806.1,1
2798,plant,NW_009341807.1,1
2799,plant,NW_009341809.1,1
2800,plant,NW_009341810.1,1
2801,plant,NW_009341811.1,1
2802,plant,NW_009341812.1,1
2803,plant,NW_009341813.1,1
2804,plant,NW_009341814.1,1
2805,plant,NW_009341815.1,1
2806,plant,NW_009341816.1,1
2807,plant,NW_009341817.1,1
2808,plant,NW_009341818.1,1
2809,plant,NW_009341819.1,1
2810,plant,NW_009341820.1,1
2811,plant,NW_009341821.1,1
2812,plant,NW_009341822.1,1
2813,plant,NW_009341823.1,1
2814,plant,NW_009341824.1,1
2815,plant,NW_009341825.1,1
2816,plant,NW_009341826.1,1
2817,plant,NW_009341827.1,1
2818,plant,NW_009341828.1,1
2819,plant,NW_009341829.1,1
2820,plant,NW_009341830.1,1
2821,plant,NW_009341831.1,1
2822,plant,NW_009341832.1,1
2823,plant,NW_009341833.1,1
2824,plant,NW_009341834.1,1
2825,plant,NW_009341835.1,1
2826,plant,NW_009341836.1,1
2827,plant,NW_009341838.1,1
2828,plant,NW_009341839.1,1
2829,plant,NW_009341840.1,1
2830,plant,NW_009341841.1,1
2831,plant,NW_009341842.1,1
2832,plant,NW_009341843.1,1
2833,plant,NW_009341844.1,1
2834,plant,NW_009341845.1,1
2835,plant,NW_009341846.1,1
2836,plant,NW_009341847.1,1
2837,plant,NW_009341849.1,1
2838,plant,NW_009341850.1,1
2839,plant,NW_009341852.1,1
2840,plant,NW_009341853.1,1
2841,plant,NW_009341854.1,1
2842,plant,NW_009341855.1,1
2843,plant,NW_009341856.1,1
2844,plant,NW_009341857.1,1
2845,plant,NW_009341858.1,1
2846,plant,NW_009341860.1,1
2847,plant,NW_009341861.1,1
2848,plant,NW_009341862.1,1
2849,plant,NW_009341863.1,1
2850,plant,NW_009341864.1,1
2851,plant,NW_009341865.1,1
2852,plant,NW_009341866.1,1
2853,plant,NW_009341867.1,1
2854,plant,NW_009341868.1,1
2855,plant,NW_009341871.1,1
2856,plant,NW_009341872.1,1
2857,plant,NW_009341873.1,1
2858,plant,NW_009341874.1,1
2859,plant,NW_009341875.1,1
2860,plant,NW_009341876.1,1
2861,plant,NW_009341877.1,1
2862,plant,NW_009341878.1,1
2863,plant,NW_009341879.1,1
2864,plant,NW_009341880.1,1
2865,plant,NW_009341882.1,1
2866,plant,NW_009341883.1,1
2867,plant,NW_009341884.1,1
2868,plant,NW_009341885.1,1
2869,plant,NW_009341886.1,1
2870,plant,NW_009341887.1,1
2871,plant,NW_009341888.1,1
2872,plant,NW_009341889.1,1
2873,plant,NW_009341890.1,1
2874,plant,NW_009341891.1,1
2875,plant,NW_009341893.1,1
2876,plant,NW_009341894.1,1
2877,plant,NW_009341895.1,1
2878,plant,NW_009341896.1,1
2879,plant,NW_009341897.1,1
2880,plant,NW_009341898.1,1
2881,plant,NW_009341899.1,1
2882,plant,NW_009341900.1,1
2883,plant,NW_009341901.1,1
2884,plant,NW_009341902.1,1
2885,plant,NW_009341903.1,1
2886,plant,NW_009341904.1,1
2887,plant,NW_009341905.1,1
2888,plant,NW_009341906.1,1
2889,plant,NW_009341907.1,1
2890,plant,NW_009341908.1,1
2891,plant,NW_009341909.1,1
2892,plant,NW_009341911.1,1
2893,plant,NW_009341912.1,1
2894,plant,NW_009341913.1,1
2895,plant,NW_009341916.1,1
2896,plant,NW_009341917.1,1
2897,plant,NW_009341918.1,1
2898,plant,NW_009341919.1,1
2899,plant,NW_009341920.1,1
2900,plant,NW_009341921.1,1
2901,plant,NW_009341922.1,1
2902,plant,NW_009341923.1,1
2903,plant,NW_009341924.1,1
2904,plant,NW_009341925.1,1
2905,plant,NW_009341926.1,1
2906,plant,NW_009341927.1,1
2907,plant,NW_009341928.1,1
2908,plant,NW_009341929.1,1
2909,plant,NW_009341930.1,1
2910,plant,NW_009341931.1,1
2911,plant,NW_009341932.1,1
2912,plant,NW_009341933.1,1
2913,plant,NW_009341934.1,1
2914,plant,NW_009341935.1,1
2915,plant,NW_009341936.1,1
2916,plant,NW_009341937.1,1
2917,plant,NW_009341938.1,1
2918,plant,NW_009341939.1,1
2919,plant,NW_009341940.1,1
2920,plant,NW_009341941.1,1
2921,plant,NW_009341942.1,1
2922,plant,NW_009341943.1,1
2923,plant,NW_009341945.1,1
2924,plant,NW_009341946.1,1
2925,plant,NW_009341947.1,1
2926,plant,NW_009341949.1,1
2927,plant,NW_009341950.1,1
2928,plant,NW_009341951.1,1
2929,plant,NW_009341952.1,1
2930,plant,NW_009341953.1,1
2931,plant,NW_009341954.1,1
2932,plant,NW_009341955.1,1
2933,plant,NW_009341956.1,1
2934,plant,NW_009341957.1,1
2935,plant,NW_009341958.1,1
2936,plant,NW_009341959.1,1
2937,plant,NW_009341960.1,1
2938,plant,NW_009341961.1,1
2939,plant,NW_009341962.1,1
2940,plant,NW_009341963.1,1
2941,plant,NW_009341964.1,1
2942,plant,NW_009341965.1,1
2943,plant,NW_009341966.1,1
2944,plant,NW_009341967.1,1
2945,plant,NW_009341968.1,1
2946,plant,NW_009341969.1,1
2947,plant,NW_009341970.1,1
2948,plant,NW_009341971.1,1
2949,plant,NW_009341972.1,1
2950,plant,NW_009341973.1,1
2951,plant,NW_009341974.1,1
2952,plant,NW_009341975.1,1
2953,plant,NW_009341977.1,1
2954,plant,NW_009341978.1,1
2955,plant,NW_009341979.1,1
2956,plant,NW_009341980.1,1
2957,plant,NW_009341982.1,1
2958,plant,NW_009341983.1,1
2959,plant,NW_009341984.1,1
2960,plant,NW_009341985.1,1
2961,plant,NW_009341986.1,1
2962,plant,NW_009341987.1,1
2963,plant,NW_009341988.1,1
2964,plant,NW_009341989.1,1
2965,plant,NW_009341990.1,1
2966,plant,NW_009341991.1,1
2967,plant,NW_009341993.1,1
2968,plant,NW_009341994.1,1
2969,plant,NW_009341995.1,1
2970,plant,NW_009341996.1,1
2971,plant,NW_009341997.1,1
2972,plant,NW_009341998.1,1
2973,plant,NW_009341999.1,1
2974,plant,NW_009342000.1,1
2975,plant,NW_009342001.1,1
2976,plant,NW_009342002.1,1
2977,plant,NW_009342003.1,1
2978,plant,NW_009342004.1,1
2979,plant,NW_009342005.1,1
2980,plant,NW_009342006.1,1
2981,plant,NW_009342007.1,1
2982,plant,NW_009342008.1,1
2983,plant,NW_009342009.1,1
2984,plant,NW_009342010.1,1
2985,plant,NW_009342011.1,1
2986,plant,NW_009342012.1,1
2987,plant,NW_009342013.1,1
2988,plant,NW_009342014.1,1
2989,plant,NW_009342015.1,1
2990,plant,NW_009342016.1,1
2991,plant,NW_009342017.1,1
2992,plant,NW_009342018.1,1
2993,plant,NW_009342019.1,1
2994,plant,NW_009342020.1,1
2995,plant,NW_009342021.1,1
2996,plant,NW_009342022.1,1
2997,plant,NW_009342023.1,1
2998,plant,NW_009342024.1,1
2999,plant,NW_009342027.1,1
3000,plant,NW_009342028.1,1
3001,plant,NW_009342029.1,1
3002,plant,NW_009342030.1,1
3003,plant,NW_009342031.1,1
3004,plant,NW_009342032.1,1
3005,plant,NW_009342033.1,1
3006,plant,NW_009342034.1,1
3007,plant,NW_009342035.1,1
3008,plant,NW_009342036.1,1
3009,plant,NW_009342038.1,1
3010,plant,NW_009342039.1,1
3011,plant,NW_009342040.1,1
3012,plant,NW_009342041.1,1
3013,plant,NW_009342042.1,1
3014,plant,NW_009342043.1,1
3015,plant,NW_009342044.1,1
3016,plant,NW_009342045.1,1
3017,plant,NW_009342046.1,1
3018,plant,NW_009342047.1,1
3019,plant,NW_009342048.1,1
3020,plant,NW_009342049.1,1
3021,plant,NW_009342050.1,1
3022,plant,NW_009342051.1,1
3023,plant,NW_009342052.1,1
3024,plant,NW_009342053.1,1
3025,plant,NW_009342054.1,1
3026,plant,NW_009342055.1,1
3027,plant,NW_009342056.1,1
3028,plant,NW_009342057.1,1
3029,plant,NW_009342058.1,1
3030,plant,NW_009342060.1,1
3031,plant,NW_009342061.1,1
3032,plant,NW_009342064.1,1
3033,plant,NW_009342065.1,1
3034,plant,NW_009342066.1,1
3035,plant,NW_009342067.1,1
3036,plant,NW_009342068.1,1
3037,plant,NW_009342069.1,1
3038,plant,NW_009342070.1,1
3039,plant,NW_009342071.1,1
3040,plant,NW_009342072.1,1
3041,plant,NW_009342073.1,1
3042,plant,NW_009342074.1,1
3043,plant,NW_009342075.1,1
3044,plant,NW_009342076.1,1
3045,plant,NW_009342077.1,1
3046,plant,NW_009342078.1,1
3047,plant,NW_009342079.1,1
3048,plant,NW_009342080.1,1
3049,plant,NW_009342082.1,1
3050,plant,NW_009342083.1,1
3051,plant,NW_009342084.1,1
3052,plant,NW_009342085.1,1
3053,plant,NW_009342086.1,1
3054,plant,NW_009342087.1,1
3055,plant,NW_009342088.1,1
3056,plant,NW_009342089.1,1
3057,plant,NW_009342090.1,1
3058,plant,NW_009342091.1,1
3059,plant,NW_009342092.1,1
3060,plant,NW_009342093.1,1
3061,plant,NW_009342094.1,1
3062,plant,NW_009342096.1,1
3063,plant,NW_009342097.1,1
3064,plant,NW_009342098.1,1
3065,plant,NW_009342099.1,1
3066,plant,NW_009342100.1,1
3067,plant,NW_009342101.1,1
3068,plant,NW_009342102.1,1
3069,plant,NW_009342103.1,1
3070,plant,NW_009342104.1,1
3071,plant,NW_009342105.1,1
3072,plant,NW_009342106.1,1
3073,plant,NW_009342107.1,1
3074,plant,NW_009342108.1,1
3075,plant,NW_009342109.1,1
3076,plant,NW_009342110.1,1
3077,plant,NW_009342111.1,1
3078,plant,NW_009342112.1,1
3079,plant,NW_009342113.1,1
3080,plant,NW_009342114.1,1
3081,plant,NW_009342115.1,1
3082,plant,NW_009342116.1,1
3083,plant,NW_009342117.1,1
3084,plant,NW_009342118.1,1
3085,plant,NW_009342119.1,1
3086,plant,NW_009342120.1,1
3087,plant,NW_009342121.1,1
3088,plant,NW_009342122.1,1
3089,plant,NW_009342123.1,1
3090,plant,NW_009342124.1,1
3091,plant,NW_009342125.1,1
3092,plant,NW_009342126.1,1
3093,plant,NW_009342127.1,1
3094,plant,NW_009342128.1,1
3095,plant,NW_009342131.1,1
3096,plant,NW_009342132.1,1
3097,plant,NW_009342133.1,1
3098,plant,NW_009342134.1,1
3099,plant,NW_009342135.1,1
3100,plant,NW_009342137.1,1
3101,plant,NW_009342139.1,1
3102,plant,NW_009342140.1,1
3103,plant,NW_009342141.1,1
3104,plant,NW_009342142.1,1
3105,plant,NW_009342143.1,1
3106,plant,NW_009342144.1,1
3107,plant,NW_009342145.1,1
3108,plant,NW_009342146.1,1
3109,plant,NW_009342147.1,1
3110,plant,NW_009342148.1,1
3111,plant,NW_009342149.1,1
3112,plant,NW_009342150.1,1
3113,plant,NW_009342151.1,1
3114,plant,NW_009342152.1,1
3115,plant,NW_009342153.1,1
3116,plant,NW_009342154.1,1
3117,plant,NW_009342155.1,1
3118,plant,NW_009342156.1,1
3119,plant,NW_009342157.1,1
3120,plant,NW_009342158.1,1
3121,plant,NW_009342159.1,1
3122,plant,NW_009342161.1,1
3123,plant,NW_009342163.1,1
3124,plant,NW_009342164.1,1
3125,plant,NW_009342165.1,1
3126,plant,NW_009342166.1,1
3127,plant,NW_009342168.1,1
3128,plant,NW_009342169.1,1
3129,plant,NW_009342170.1,1
3130,plant,NW_009342171.1,1
3131,plant,NW_009342172.1,1
3132,plant,NW_009342173.1,1
3133,plant,NW_009342174.1,1
3134,plant,NW_009342175.1,1
3135,plant,NW_009342176.1,1
3136,plant,NW_009342177.1,1
3137,plant,NW_009342178.1,1
3138,plant,NW_009342179.1,1
3139,plant,NW_009342180.1,1
3140,plant,NW_009342181.1,1
3141,plant,NW_009342183.1,1
3142,plant,NW_009342184.1,1
3143,plant,NW_009342185.1,1
3144,plant,NW_009342186.1,1
3145,plant,NW_009342187.1,1
3146,plant,NW_009342188.1,1
3147,plant,NW_009342189.1,1
3148,plant,NW_009342190.1,1
3149,plant,NW_009342191.1,1
3150,plant,NW_009342192.1,1
3151,plant,NW_009342193.1,1
3152,plant,NW_009342194.1,1
3153,plant,NW_009342195.1,1
3154,plant,NW_009342196.1,1
3155,plant,NW_009342197.1,1
3156,plant,NW_009342198.1,1
3157,plant,NW_009342199.1,1
3158,plant,NW_009342200.1,1
3159,plant,NW_009342201.1,1
3160,plant,NW_009342202.1,1
3161,plant,NW_009342203.1,1
3162,plant,NW_009342205.1,1
3163,plant,NW_009342206.1,1
3164,plant,NW_009342207.1,1
3165,plant,NW_009342208.1,1
3166,plant,NW_009342209.1,1
3167,plant,NW_009342210.1,1
3168,plant,NW_009342211.1,1
3169,plant,NW_009342212.1,1
3170,plant,NW_009342213.1,1
3171,plant,NW_009342214.1,1
3172,plant,NW_009342215.1,1
3173,plant,NW_009342216.1,1
3174,plant,NW_009342217.1,1
3175,plant,NW_009342218.1,1
3176,plant,NW_009342219.1,1
3177,plant,NW_009342220.1,1
3178,plant,NW_009342221.1,1
3179,plant,NW_009342222.1,1
3180,plant,NW_009342223.1,1
3181,plant,NW_009342224.1,1
3182,plant,NW_009342225.1,1
3183,plant,NW_009342227.1,1
3184,plant,NW_009342229.1,1
3185,plant,NW_009342230.1,1
3186,plant,NW_009342231.1,1
3187,plant,NW_009342232.1,1
3188,plant,NW_009342233.1,1
3189,plant,NW_009342234.1,1
3190,plant,NW_009342235.1,1
3191,plant,NW_009342236.1,1
3192,plant,NW_009342237.1,1
3193,plant,NW_009342238.1,1
3194,plant,NW_009342239.1,1
3195,plant,NW_009342240.1,1
3196,plant,NW_009342241.1,1
3197,plant,NW_009342242.1,1
3198,plant,NW_009342243.1,1
3199,plant,NW_009342244.1,1
3200,plant,NW_009342245.1,1
3201,plant,NW_009342246.1,1
3202,plant,NW_009342247.1,1
3203,plant,NW_009342248.1,1
3204,plant,NW_009342249.1,1
3205,plant,NW_009342250.1,1
3206,plant,NW_009342251.1,1
3207,plant,NW_009342252.1,1
3208,plant,NW_009342253.1,1
3209,plant,NW_009342254.1,1
3210,plant,NW_009342255.1,1
3211,plant,NW_009342256.1,1
3212,plant,NW_009342257.1,1
3213,plant,NW_009342258.1,1
3214,plant,NW_009342259.1,1
3215,plant,NW_009342261.1,1
3216,plant,NW_009342262.1,1
3217,plant,NW_009342263.1,1
3218,plant,NW_009342264.1,1
3219,plant,NW_009342265.1,1
3220,plant,NW_009342266.1,1
3221,plant,NW_009342267.1,1
3222,plant,NW_009342268.1,1
3223,plant,NW_009342269.1,1
3224,plant,NW_009342270.1,1
3225,plant,NW_009342271.1,1
3226,plant,NW_009342273.1,1
3227,plant,NW_009342274.1,1
3228,plant,NW_009342275.1,1
3229,plant,NW_009342276.1,1
3230,plant,NW_009342277.1,1
3231,plant,NW_009342278.1,1
3232,plant,NW_009342279.1,1
3233,plant,NW_009342280.1,1
3234,plant,NW_009342281.1,1
3235,plant,NW_009342282.1,1
3236,plant,NW_009342283.1,1
3237,plant,NW_009342284.1,1
3238,plant,NW_009342285.1,1
3239,plant,NW_009342286.1,1
3240,plant,NW_009342287.1,1
3241,plant,NW_009342288.1,1
3242,plant,NW_009342289.1,1
3243,plant,NW_009342290.1,1
3244,plant,NW_009342291.1,1
3245,plant,NW_009342292.1,1
3246,plant,NW_009342293.1,1
3247,plant,NW_009342294.1,1
3248,plant,NW_009342295.1,1
3249,plant,NW_009342296.1,1
3250,plant,NW_009342297.1,1
3251,plant,NW_009342298.1,1
3252,plant,NW_009342299.1,1
3253,plant,NW_009342300.1,1
3254,plant,NW_009342301.1,1
3255,plant,NW_009342302.1,1
3256,plant,NW_009342303.1,1
3257,plant,NW_009342304.1,1
3258,plant,NW_009342305.1,1
3259,plant,NW_009342306.1,1
3260,plant,NW_009342307.1,1
3261,plant,NW_009342308.1,1
3262,plant,NW_009342309.1,1
3263,plant,NW_009342310.1,1
3264,plant,NW_009342311.1,1
3265,plant,NW_009342312.1,1
3266,plant,NW_009342313.1,1
3267,plant,NW_009342314.1,1
3268,plant,NW_009342316.1,1
3269,plant,NW_009342317.1,1
3270,plant,NW_009342318.1,1
3271,plant,NW_009342319.1,1
3272,plant,NW_009342320.1,1
3273,plant,NW_009342321.1,1
3274,plant,NW_009342322.1,1
3275,plant,NW_009342323.1,1
3276,plant,NW_009342324.1,1
3277,plant,NW_009342327.1,1
3278,plant,NW_009342328.1,1
3279,plant,NW_009342329.1,1
3280,plant,NW_009342330.1,1
3281,plant,NW_009342331.1,1
3282,plant,NW_009342332.1,1
3283,plant,NW_009342333.1,1
3284,plant,NW_009342334.1,1
3285,plant,NW_009342335.1,1
3286,plant,NW_009342336.1,1
3287,plant,NW_009342338.1,1
3288,plant,NW_009342339.1,1
3289,plant,NW_009342340.1,1
3290,plant,NW_009342341.1,1
3291,plant,NW_009342342.1,1
3292,plant,NW_009342343.1,1
3293,plant,NW_009342344.1,1
3294,plant,NW_009342345.1,1
3295,plant,NW_009342346.1,1
3296,plant,NW_009342347.1,1
3297,plant,NW_009342349.1,1
3298,plant,NW_009342350.1,1
3299,plant,NW_009342351.1,1
3300,plant,NW_009342352.1,1
3301,plant,NW_009342353.1,1
3302,plant,NW_009342354.1,1
3303,plant,NW_009342355.1,1
3304,plant,NW_009342356.1,1
3305,plant,NW_009342357.1,1
3306,plant,NW_009342358.1,1
3307,plant,NW_009342359.1,1
3308,plant,NW_009342360.1,1
3309,plant,NW_009342361.1,1
3310,plant,NW_009342362.1,1
3311,plant,NW_009342363.1,1
3312,plant,NW_009342364.1,1
3313,plant,NW_009342366.1,1
3314,plant,NW_009342367.1,1
3315,plant,NW_009342368.1,1
3316,plant,NW_009342369.1,1
3317,plant,NW_009342370.1,1
3318,plant,NW_009342372.1,1
3319,plant,NW_009342373.1,1
3320,plant,NW_009342374.1,1
3321,plant,NW_009342375.1,1
3322,plant,NW_009342376.1,1
3323,plant,NW_009342377.1,1
3324,plant,NW_009342378.1,1
3325,plant,NW_009342379.1,1
3326,plant,NW_009342380.1,1
3327,plant,NW_009342381.1,1
3328,plant,NW_009342383.1,1
3329,plant,NW_009342384.1,1
3330,plant,NW_009342385.1,1
3331,plant,NW_009342386.1,1
3332,plant,NW_009342387.1,1
3333,plant,NW_009342388.1,1
3334,plant,NW_009342389.1,1
3335,plant,NW_009342390.1,1
3336,plant,NW_009342391.1,1
3337,plant,NW_009342394.1,1
3338,plant,NW_009342395.1,1
3339,plant,NW_009342396.1,1
3340,plant,NW_009342397.1,1
3341,plant,NW_009342398.1,1
3342,plant,NW_009342399.1,1
3343,plant,NW_009342400.1,1
3344,plant,NW_009342401.1,1
3345,plant,NW_009342402.1,1
3346,plant,NW_009342403.1,1
3347,plant,NW_009342405.1,1
3348,plant,NW_009342406.1,1
3349,plant,NW_009342407.1,1
3350,plant,NW_009342408.1,1
3351,plant,NW_009342409.1,1
3352,plant,NW_009342410.1,1
3353,plant,NW_009342411.1,1
3354,plant,NW_009342412.1,1
3355,plant,NW_009342413.1,1
3356,plant,NW_009342414.1,1
3357,plant,NW_009342416.1,1
3358,plant,NW_009342417.1,1
3359,plant,NW_009342418.1,1
3360,plant,NW_009342419.1,1
3361,plant,NW_009342420.1,1
3362,plant,NW_009342421.1,1
3363,plant,NW_009342422.1,1
3364,plant,NW_009342423.1,1
3365,plant,NW_009342424.1,1
3366,plant,NW_009342425.1,1
3367,plant,NW_009342426.1,1
3368,plant,NW_009342427.1,1
3369,plant,NW_009342428.1,1
3370,plant,NW_009342429.1,1
3371,plant,NW_009342430.1,1
3372,plant,NW_009342431.1,1
3373,plant,NW_009342432.1,1
3374,plant,NW_009342433.1,1
3375,plant,NW_009342435.1,1
3376,plant,NW_009342436.1,1
3377,plant,NW_009342438.1,1
3378,plant,NW_009342439.1,1
3379,plant,NW_009342440.1,1
3380,plant,NW_009342441.1,1
3381,plant,NW_009342442.1,1
3382,plant,NW_009342443.1,1
3383,plant,NW_009342444.1,1
3384,plant,NW_009342445.1,1
3385,plant,NW_009342446.1,1
3386,plant,NW_009342447.1,1
